Text,Category,WordCount,TokenCount
lng import algeria unlik 1987 liquefi natur ga import algeria unlik happen 1987 even though econom feasibl u industri analyst sourc said youcef yousfi directorgener sonatrach algerian state petroleum agenc indic televis interview algier import would made year contract negoti file u govern time requir restart mothbal termin delay import 19881989 daniel tuli natur ga analyst shearson lehman bro said sonatrach current negoti two former custom panhandl eastern pel distriga subsidiari cabot corp cbt resum lng export compani offici told reuter third el paso ga subsidiari burlington northern bni express interest industri analyst said import algerian lng feasibl margin cost basi compani made capit invest handl lng import oper profit even current price environ frank spadin energi economist banker trust said analyst forse major impact algerian import u price current soft expect trend higher end 1987 declin ga drill time lag bring gulf mexico product onstream tighten ga suppli firm price shearson tuli said context algerian lng import would sourc supplement suppli u domest product ad compani sourc current talk algeria agre say algerian lng would serv meet peak demand compani sourc also said negoti algeria would emphas looser arrang would relat volum market requir price u spot market valu,earn,285,335
alatenn resourc inc atng 4th qtr net shr 75 ct v 52 ct net 1699124 v 1177786 rev 456 mln v 316 mln 12 mth shr 222 dlr v 220 dlr net 5057292 v 4961085 rev 1302 mln v 1267 mln,earn,34,34
versatil sell unit vicon versatil corp said agre principl sell albertabas versatil nobl cultiv co divis vicon inc ontario undisclos term divis manufactur tillag spray equip,wheat,31,39
videotron buy exhibit compani group videotron ltd said agre buy 50 pct group promexpo inc compani special product exhibit three mln dlr,acq,25,32
memotec data inc year net shr 81 ct v 66 ct net 5011000 v 2314000 rev 573 mln v 176 mln note result includ extraordinari gain 1593000 dlr 26 ct share 1986 451000 dlr 13 ct share 1985,earn,41,43
texaco canada cut crude price 64 canadian ctsbbl par grade 2226 canadian dlr texaco canada cut crude price 64 canadian ctsbbl par grade 2226 canadian dlr,earn,14,15
usda said unlik broaden corn bonu offer u agricultur depart probabl offer two dlr per bushel bonu payment corn farmer erod cropland enrol conserv reserv program last year aid usda secretari richard lyng said sen charl grassley riowa said yesterday lyng indic would consid give farmer two dlr bonu offer corn farmer sign 1987 program month aid lyng said doubt depart would offer retroact bonu farmer enrol land 10year conserv reserv last year go stop tide said refer demand would follow commod group,acq,122,133
marathon petroleum reduc crude post marathon petroleum co said reduc contract price pay grade crude oil one dlr barrel effect today decreas bring marathon post price west texa intermedi west texa sour 1650 dlr bbl south louisiana sweet grade crude reduc 1685 dlr bbl compani last chang crude post jan 12,earn,68,74
georg weston ltd year net shr 231 dlr v 196 dlr net 1190 mln v 1010 mln rev 1003 billion v 888 billion,earn,18,18
nz money suppli rise 36 pct decemb new zealand broadli defin season adjust m3 money suppli grew estim 36 pct decemb rise revis 24 pct novemb 404 pct decemb last year reserv bank said statement said unadjust m3 increas estim 3007 billion nz dlr revis 2830 billion novemb 2553 billion decemb 1985 yearonyear m3 rose 1777 pct revis 1534 pct novemb 2050 pct decemb 1985 narrowli defin yearonyear m1 growth 1589 pct revis 2752 pct novemb 123 pct year earlier m1 grew estim 503 billion dlr revis 477 billion novemb 434 billion decemb 1985 yearonyear privat sector credit grew 3068 pct decemb revis 2230 pct novemb 232 pct decemb 1985 privat sector credit grew 2224 billion dlr revis 2092 billion novemb 1701 billion decemb 1985,earn,166,177
circuit system csyi buy board maker circuit system inc said bought stock ionic industri inc exchang 3677272 share common follow exchang 4969643 share circuit system stock outstand ionic holder 74 pct outstand stock circuit system said ionic maker circuit board revenu 84 mln dlr pretax profit 232000 dlr 1986 revenu 59 mln pretax profit 204000 dlr 1985 circuit system said,earn,89,100
fall soybean crush ratio cut output sharp declin soybean crush ratio seen last week acceler recent day push margin cost product soybean process plant prompt mani cut output soybean meal oil weekli u soybean crush rate report nation soybean processor associ afternoon 2178 mln bushel 22 mln bushel plu rate seen past two month crush margin surg best level seen year activ soymeal export load gulf push soybean futur premium higher prompt pickup weekli crush number howev much export demand seem met foreign meal user wait expect surg shipment new crop south american soymeal next month u processor find domest livestock feed demand light time year due milder normal winter steadili drop offer price attempt find buy interest soyproduct dealer said soybean meal futur also steadili declin recent week set new contract low 13970 dlr per ton nearbi march contract today mani specul bought march soymeal sold may look deliveri first notic day tomorrow would caus march gain defer one cbt crush trader said theyv bail week march act like lot deliv tomorrow later month ad result weak soymeal march crush ratio valu soyproduct le cost soybean fell mid 30 earlier month 226 cent per bushel today drop five cent last two day may crush end today 17 cent processor want lock ratio unprofit level trader said hope start cut back product get suppli line demand ad futur processor find must bid premium cash soybean reduc crush margin central illinoi processor make 30 cent everi bushel soybean crush current price sharpli level seen week ago averag cost product cash dealer said soybean process plant still oper littl talk take temporari downtim far processor start halt product next week continu face unprofit margin ad,acq,457,509
munsingwear inc mun 4th qtr jan 3 loss shr loss 32 ct v loss seven ct net loss 1566000 v loss 292000 rev 394 mln v 347 mln year shr profit 79 ct v profit 74 ct net profit 3651000 v profit 3020000 rev 1479 mln v 1142 mln avg shr 4639000 v 4059000 note per shr adjust 3for2 stock split juli 1986 2for1 split may 1985,earn,61,63
fed data suggest stabl u monetari polici latest feder reserv data suggest central bank vote maintain exist degre pressur bank reserv regular policymak meet two week ago money market economist said number littl disappoint think take mr volcker word said noth chang said bob bannon secur pacif nation bank fed chairman paul volcker told congression committe last thursday fed polici unchang today although volcker statement last thursday allay fear fed margin tighten grip reserv help ail dollar mani economist still want confirm steadi polici today data cover twoweek bank statement period end yesterday need addit reassur made acut fed decis yesterday drain reserv bank system arrang overnight match salepurchas agreement first time sinc april last year economist ad today data show drain action fairli larg 39 billion dlr economist said one thing caught eye rel sizeabl match sale wednesday said dana johnson first nation bank chicago clearli justifi need noth omin fed couldnt wait start new statement period today would miss reserv project ad secur pacif bannon fed spokesman told report larg singleday net miss reserv project latest week economist similarli shrug slightli higherthan expect adjust bank borrow fed discount window averag 310 mln dlr day latest week compar mani economist forecast 200 mln twoweek bank statement period whole daili borrow averag doubl 381 mln dlr 160 prior period wire problem two larg bank tuesday wednesday bother borrow said scott winningham j winningham co wednesday averag rose 946 mln dlr 148 mln week earlier lend support stabl polici view rel steadi feder fund rate six pct latest week persist high level excess reserv bank system economist said time fed follow neutral path fed fund six 618 pct said darwin beck first boston corp expect continu vein excess reserv fell still billion dlr ad first chicago johnson bank excess reserv averag 103 billion dlr day latest statement period 150 billion previou one fed declin assign 1987 target growth rang wayward m1 money suppli measur last week littl attent paid steeperthananticip 21 billion dlr jump week end februari 16 look ahead economist said fed tread fine line dollar progress intern currenc market develop domest economi market perhap exagger dollar effect fed polici said first chicago johnson cours take dollar account futur polici decis economi weak wont pull back ea,crude,588,678
franc face pressu chang polici franc right wing govern face grow pressur modifi econom polici revis 1987 growth target revis inflat forecast year move reluctantli line privat sector forecast govern yesterday rais 1987 inflat estim half percentag point 25 per cent cut econom growth estim two 28 per cent 28 per cent target written annual budget last septemb financ minist edouard balladur said revis figur would push govern chosen mix price deregul budgetcut rigour pay restraint trade union leader serv immedi notic would push protect purchas power member rais spectr viciou spiral wage price rise bank economist contact reuter said believ prime minist jacqu chirac could forc slow growth rise unemploy reflat economi later year perhap autumn boost prospect presidenti elect due april 1988 outlook worri week ago said societ general economist alain marai impress may difficult get even two per cent growth year big question whether govern polici wage moder maintain ad govern set public sector wage rise aboout 17 per cent year three per cent ceil rise justifi increas product head socialist cfdt union feder edmond mair meet chirac today renew union demand alreadi reject govern index claus built futur pay contract safeguard worker higher price call govern polici unbalanc unjust also demand invest incent boost employ announc meet chirac told govern would spend two billion franc seri measur boost employ train andr bergeron wide respect leader moder forc ouvrier labour group put similar demand chirac earlier week communistl cgt largest franc union declar defenc member earn top prioriti unemploy near 11 per cent last month still rise govern support econom analyst said confid chirac could resist union pay demand salari index end previou socialist govern dont think administr go revers comment michel devel economist recentlyprivatis banqu pariba damag transport electr strike christma new year partli blame govern higher inflat undermin union power popular said devel said pariba expect inflat rise even govern revis forecast perhap 26 27 per cent year last year 21 per cent would still except achiev consid first time sinc second world war french price freed comment financ ministri offici said govern abolit price rent control last year respons nearli quarter 09 per cent surg januari live cost claim onceoff phenomenon knockon impact rest year marai devel said agre long govern kept wage control price could rise 15 per cent first three month 1987 two per cent first half year fraction forecast week nation statist institut inse marai said second half year better ad iron one side effect higher inflat could help govern achiev aim cut state budget deficit sever analyst said long public sector wage held higher valu ad tax receipt result rise price offset loss revenu otherwis would result slower expect growth said,earn,694,767
